11202292 function calls (10803815 primitive calls) in 198.083 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     6667    0.005    0.000    0.007    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\transforms.py:338(intervaly)
      701    0.007    0.000    0.007    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\cbook.py:1847(_topmost_artist)
     9418    0.005    0.000    0.007    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\text.py:284(get_rotation)
     2850    0.003    0.000    0.007    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\transforms.py:236(__array__)
    62534    0.007    0.000    0.007    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\font_manager.py:733(get_style)
       75    0.003    0.000    0.007    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axes\_base.py:1669(set_aspect)
  715/699    0.002    0.000    0.007    0.000 {method 'join' of 'str' objects}
       12    0.006    0.001    0.007    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\lib\_shape_base_impl.py:669(dstack)
     1119    0.003    0.000    0.007    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\cbook.py:2352(_unpack_to_numpy)
       24    0.000    0.000    0.007    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axes\_base.py:3661(set_xbound)
       15    0.000    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backends\_backend_tk.py:330(button_release_event)
      150    0.003    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\cm.py:94(__getitem__)
      568    0.001    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axis.py:701(_get_shared_axes)
       78    0.001    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axes\_base.py:4460(get_default_bbox_extra_artists)
      115    0.000    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\pyparsing\core.py:1442(__add__)
    62534    0.006    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\font_manager.py:739(get_variant)
    62534    0.006    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\font_manager.py:745(get_weight)
     8665    0.004    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\numeric.py:2429(<genexpr>)
    62534    0.006    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\font_manager.py:754(get_stretch)
       77    0.006    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backends\backend_agg.py:173(draw_mathtext)
    10562    0.004    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\logging\__init__.py:1497(debug)
       27    0.000    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\patches.py:748(__init__)
     4284    0.002    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\copy.py:253(<genexpr>)
      190    0.000    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axis.py:450(_get_text1_transform)
      304    0.006    0.000    0.006    0.000 {method 'flatten' of 'numpy.ndarray' objects}
    21472    0.006    0.000    0.006    0.000 {method 'count' of 'str' objects}
     7345    0.004    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\tifffile\tifffile.py:11333(_process_value)
      266    0.002    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axis.py:2691(_update_offset_text_position)
    13257    0.006    0.000    0.006    0.000 {built-in method math.cos}
     3170    0.002    0.000    0.006    0.000 <frozen _collections_abc>:916(__iter__)
     7149    0.004    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\transforms.py:1773(__array__)
       45    0.001    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axes\_base.py:1573(_set_title_offset_trans)
       23    0.000    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axes\_axes.py:118(set_title)
     2007    0.003    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\text.py:1259(set_verticalalignment)
     1724    0.004    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\figure.py:2802(axes)
       17    0.000    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axes\_base.py:4449(contains)
     1870    0.004    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backends\backend_agg.py:41(get_hinting_flag)
     3478    0.003    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\ticker.py:2034(ge)
       17    0.001    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\patches.py:127(contains)
      897    0.002    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\transforms.py:2666(__init__)
     2761    0.002    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\lines.py:75(_scale_dashes)
        5    0.005    0.001    0.006    0.001 {method 'writerow' of '_csv.writer' objects}
    21586    0.006    0.000    0.006    0.000 {method 'replace' of 'str' objects}
    29498    0.006    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\artist.py:945(get_rasterized)
    52118    0.006    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\font_manager.py:768(get_file)
     3917    0.006    0.000    0.006    0.000 {built-in method numpy._core._multiarray_umath._make_extobj}
     1340    0.001    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\text.py:1194(set_position)
     6863    0.005    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backend_bases.py:945(get_hatch_path)
     3661    0.004    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\tifffile\tifffile.py:10983(_getitem)
       16    0.000    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:155(_path_is_mode_type)
       15    0.000    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:164(_path_isfile)
     3706    0.002    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\__init__.py:1351(_val_or_rc)
    14934    0.006    0.000    0.006    0.000 {built-in method math.radians}
    52120    0.005    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\font_manager.py:926(get_math_fontfamily)
     4742    0.005    0.000    0.005    0.000 {built-in method math.ceil}
     1649    0.005    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backend_bases.py:1182(__init__)
    14686    0.003    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\pyparsing\core.py:2018(__hash__)
      115    0.001    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\pyparsing\core.py:4038(__init__)
      190    0.001    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axes\_base.py:1068(get_yaxis_text1_transform)
      322    0.002    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\tkinter\__init__.py:1638(_options)
     3317    0.002    0.000    0.005    0.000 <frozen importlib._bootstrap>:645(parent)
    21294    0.005    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\_api\__init__.py:79(<genexpr>)
     1319    0.002    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\lines.py:1129(set_linewidth)
     2867    0.004    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\ma\core.py:624(filled)
       78    0.000    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\lib\_arraysetops_impl.py:1015(isin)
     3334    0.003    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\spines.py:566(__getitem__)
       34    0.000    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backend_bases.py:1944(get_width_height)
     2053    0.003    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\text.py:1010(set_horizontalalignment)
       10    0.000    0.000    0.005    0.001 <frozen importlib._bootstrap_external>:782(_compile_bytecode)
     1052    0.002    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\text.py:1227(set_rotation)
     6956    0.004    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\ticker.py:2017(closeto)
      190    0.000    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axis.py:453(_get_text2_transform)
       12    0.000    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\PIL\Image.py:3482(_open_core)
       14    0.000    0.000    0.005    0.000 <frozen importlib._bootstrap>:416(__enter__)
    29498    0.005    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\artist.py:972(get_agg_filter)
     5550    0.003    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\re\_parser.py:260(get)
4567/4492    0.003    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\pyparsing\results.py:176(__init__)
      214    0.005    0.000    0.005    0.000 {method 'createcommand' of '_tkinter.tkapp' objects}
       25    0.000    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axes\_base.py:3914(set_ybound)
     1318    0.003    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\lines.py:1409(set_dash_capstyle)
     1460    0.005    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backends\_backend_tk.py:383(_mpl_modifiers)
       78    0.003    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\lib\_arraysetops_impl.py:862(_in1d)
        3    0.001    0.000    0.005    0.002 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\figure.py:2464(__init__)
        3    0.000    0.000    0.005    0.002 c:\Users\carlo\OneDrive\Documentos\Poli\TCC\MedicAnalysis_v2\data_viewer.py:123(new_selection_display_data)
        4    0.001    0.000    0.005    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\lib\_function_base_impl.py:4561(_quantile_is_valid)
       75    0.001    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axes\_base.py:2375(add_image)
       14    0.004    0.000    0.005    0.000 <frozen importlib._bootstrap>:304(acquire)
       30    0.005    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\re\_compiler.py:241(_optimize_charset)
     6863    0.003    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backend_bases.py:748(get_clip_path)
      876    0.001    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\artist.py:1124(set_zorder)
       18    0.000    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\widgets.py:547(_format)
       21    0.005    0.000    0.005    0.000 {method '__exit__' of '_io._IOBase' objects}
      187    0.001    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axes\_base.py:1224(_set_artist_props)
       10    0.005    0.000    0.005    0.000 {built-in method marshal.loads}
      501    0.001    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\artist.py:1013(set_alpha)
     1318    0.001    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\lines.py:1217(set_markeredgecolor)
       31    0.000    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\transforms.py:971(p1)
      206    0.002    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\cbook.py:133(_weak_or_strong_ref)
       44    0.002    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\ticker.py:2095(_validate_steps)
        8    0.000    0.000    0.005    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\tkinter\__init__.py:3323(__init__)
     3917    0.005    0.000    0.005    0.000 {method 'set' of '_contextvars.ContextVar' objects}
    13257    0.005    0.000    0.005    0.000 {built-in method math.sin}
     4033    0.003    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\cbook.py:1871(_str_lower_equal)
       81    0.000    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\patches.py:395(set_facecolor)
    24329    0.005    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\figure.py:232(get_figure)
       34    0.000    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\transforms.py:324(max)
       12    0.001    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\PIL\ImageFile.py:113(__init__)
        6    0.005    0.001    0.005    0.001 {method 'convert' of 'ImagingCore' objects}
       11    0.000    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\tkinter\__init__.py:1832(__setitem__)
      190    0.001    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axes\_base.py:1095(get_yaxis_text2_transform)
     5388    0.003    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\enum.py:199(__get__)
      147    0.001    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\tkinter\__init__.py:2100(yview)
     2096    0.002    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\lib\_shape_base_impl.py:617(_column_stack_dispatcher)
     3663    0.001    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\tifffile\tifffile.py:14772(tell)
